"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pneumonia due to staphylococcus"	"J15.2"	"Missouri"	"29"	"2020 "	"2020"	25	6151548	0.4
	"Pneumonia due to staphylococcus"	"J15.2"	"Nevada"	"32"	"2020 "	"2020"	14	3138259	Unreliable
	"Pneumonia due to staphylococcus"	"J15.2"	"New Jersey"	"34"	"2020 "	"2020"	11	8882371	Unreliable
	"Pneumonia due to staphylococcus"	"J15.2"	"New York"	"36"	"2020 "	"2020"	59	19336776	0.3
	"Pneumonia due to staphylococcus"	"J15.2"	"North Carolina"	"37"	"2020 "	"2020"	22	10600823	0.2
	"Pneumonia due to staphylococcus"	"J15.2"	"Ohio"	"39"	"2020 "	"2020"	26	11693217	0.2
	"Pneumonia due to staphylococcus"	"J15.2"	"Oregon"	"41"	"2020 "	"2020"	18	4241507	Unreliable
	"Pneumonia due to staphylococcus"	"J15.2"	"Pennsylvania"	"42"	"2020 "	"2020"	25	12783254	0.2
	"Pneumonia due to staphylococcus"	"J15.2"	"South Carolina"	"45"	"2020 "	"2020"	20	5218040	0.4
	"Pneumonia due to staphylococcus"	"J15.2"	"Tennessee"	"47"	"2020 "	"2020"	29	6886834	0.4
	"Pneumonia due to staphylococcus"	"J15.2"	"Texas"	"48"	"2020 "	"2020"	62	29360759	0.2
	"Pneumonia due to staphylococcus"	"J15.2"	"Virginia"	"51"	"2020 "	"2020"	21	8590563	0.2
	"Pneumonia due to staphylococcus"	"J15.2"	"Washington"	"53"	"2020 "	"2020"	27	7693612	0.4
	"Pneumonia due to other streptococci"	"J15.4"	"Arizona"	"04"	"2020 "	"2020"	10	7421401	Unreliable
	"Pneumonia due to other streptococci"	"J15.4"	"California"	"06"	"2020 "	"2020"	26	39368078	0.1
	"Pneumonia due to other streptococci"	"J15.4"	"Florida"	"12"	"2020 "	"2020"	11	21733312	Unreliable
	"Pneumonia due to other streptococci"	"J15.4"	"New York"	"36"	"2020 "	"2020"	15	19336776	Unreliable
	"Pneumonia due to other streptococci"	"J15.4"	"Ohio"	"39"	"2020 "	"2020"	11	11693217	Unreliable
	"Pneumonia due to other streptococci"	"J15.4"	"Texas"	"48"	"2020 "	"2020"	19	29360759	Unreliable
	"Pneumonia due to Escherichia coli"	"J15.5"	"California"	"06"	"2020 "	"2020"	12	39368078	Unreliable
	"Pneumonia due to Mycoplasma pneumoniae"	"J15.7"	"Florida"	"12"	"2020 "	"2020"	17	21733312	Unreliable
	"Pneumonia due to Mycoplasma pneumoniae"	"J15.7"	"Texas"	"48"	"2020 "	"2020"	10	29360759	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"Alabama"	"01"	"2020 "	"2020"	41	4921532	0.8
	"Bacterial pneumonia, unspecified"	"J15.9"	"Arizona"	"04"	"2020 "	"2020"	125	7421401	1.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"Arkansas"	"05"	"2020 "	"2020"	44	3030522	1.5
	"Bacterial pneumonia, unspecified"	"J15.9"	"California"	"06"	"2020 "	"2020"	447	39368078	1.1
	"Bacterial pneumonia, unspecified"	"J15.9"	"Connecticut"	"09"	"2020 "	"2020"	19	3557006	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"Florida"	"12"	"2020 "	"2020"	149	21733312	0.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"Georgia"	"13"	"2020 "	"2020"	48	10710017	0.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"Hawaii"	"15"	"2020 "	"2020"	10	1407006	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"Illinois"	"17"	"2020 "	"2020"	83	12587530	0.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"Indiana"	"18"	"2020 "	"2020"	38	6754953	0.6
	"Bacterial pneumonia, unspecified"	"J15.9"	"Iowa"	"19"	"2020 "	"2020"	17	3163561	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"Kansas"	"20"	"2020 "	"2020"	25	2913805	0.9
	"Bacterial pneumonia, unspecified"	"J15.9"	"Kentucky"	"21"	"2020 "	"2020"	20	4477251	0.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"Louisiana"	"22"	"2020 "	"2020"	22	4645318	0.5
	"Bacterial pneumonia, unspecified"	"J15.9"	"Maine"	"23"	"2020 "	"2020"	37	1350141	2.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"Maryland"	"24"	"2020 "	"2020"	13	6055802	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"Massachusetts"	"25"	"2020 "	"2020"	25	6893574	0.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"Michigan"	"26"	"2020 "	"2020"	56	9966555	0.6
	"Bacterial pneumonia, unspecified"	"J15.9"	"Minnesota"	"27"	"2020 "	"2020"	20	5657342	0.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"Mississippi"	"28"	"2020 "	"2020"	41	2966786	1.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"Missouri"	"29"	"2020 "	"2020"	46	6151548	0.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"Nebraska"	"31"	"2020 "	"2020"	12	1937552	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"Nevada"	"32"	"2020 "	"2020"	16	3138259	Unreliable
	"Bacterial pneumonia, unspecified"	"J15.9"	"New Jersey"	"34"	"2020 "	"2020"	46	8882371	0.5
	"Bacterial pneumonia, unspecified"	"J15.9"	"New Mexico"	"35"	"2020 "	"2020"	21	2106319	1.0
	"Bacterial pneumonia, unspecified"	"J15.9"	"New York"	"36"	"2020 "	"2020"	516	19336776	2.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"North Carolina"	"37"	"2020 "	"2020"	37	10600823	0.3
	"Bacterial pneumonia, unspecified"	"J15.9"	"Ohio"	"39"	"2020 "	"2020"	71	11693217	0.6
	"Bacterial pneumonia, unspecified"	"J15.9"	"Oklahoma"	"40"	"2020 "	"2020"	39	3980783	1.0
	"Bacterial pneumonia, unspecified"	"J15.9"	"Oregon"	"41"	"2020 "	"2020"	61	4241507	1.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"Pennsylvania"	"42"	"2020 "	"2020"	53	12783254	0.4
	"Bacterial pneumonia, unspecified"	"J15.9"	"South Carolina"	"45"	"2020 "	"2020"	25	5218040	0.5
	"Bacterial pneumonia, unspecified"	"J15.9"	"Tennessee"	"47"	"2020 "	"2020"	49	6886834	0.7
	"Bacterial pneumonia, unspecified"	"J15.9"	"Texas"	"48"	"2020 "	"2020"	304	29360759	1.0
	"Bacterial pneumonia, unspecified"	"J15.9"	"Virginia"	"51"	"2020 "	"2020"	45	8590563	0.5
	"Bacterial pneumonia, unspecified"	"J15.9"	"Washington"	"53"	"2020 "	"2020"	39	7693612	0.5
	"Bacterial pneumonia, unspecified"	"J15.9"	"Wisconsin"	"55"	"2020 "	"2020"	14	5832655	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Alabama"	"01"	"2020 "	"2020"	44	4921532	0.9
	"Bronchopneumonia, unspecified"	"J18.0"	"California"	"06"	"2020 "	"2020"	95	39368078	0.2
	"Bronchopneumonia, unspecified"	"J18.0"	"Colorado"	"08"	"2020 "	"2020"	21	5807719	0.4
	"Bronchopneumonia, unspecified"	"J18.0"	"Florida"	"12"	"2020 "	"2020"	42	21733312	0.2
	"Bronchopneumonia, unspecified"	"J18.0"	"Illinois"	"17"	"2020 "	"2020"	43	12587530	0.3
	"Bronchopneumonia, unspecified"	"J18.0"	"Indiana"	"18"	"2020 "	"2020"	14	6754953	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Louisiana"	"22"	"2020 "	"2020"	13	4645318	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Michigan"	"26"	"2020 "	"2020"	19	9966555	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Minnesota"	"27"	"2020 "	"2020"	10	5657342	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Missouri"	"29"	"2020 "	"2020"	18	6151548	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"New Jersey"	"34"	"2020 "	"2020"	13	8882371	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"New York"	"36"	"2020 "	"2020"	57	19336776	0.3
	"Bronchopneumonia, unspecified"	"J18.0"	"North Carolina"	"37"	"2020 "	"2020"	13	10600823	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Ohio"	"39"	"2020 "	"2020"	15	11693217	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Pennsylvania"	"42"	"2020 "	"2020"	23	12783254	0.2
	"Bronchopneumonia, unspecified"	"J18.0"	"Tennessee"	"47"	"2020 "	"2020"	13	6886834	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Texas"	"48"	"2020 "	"2020"	54	29360759	0.2
	"Bronchopneumonia, unspecified"	"J18.0"	"Washington"	"53"	"2020 "	"2020"	10	7693612	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"West Virginia"	"54"	"2020 "	"2020"	10	1784787	Unreliable
	"Bronchopneumonia, unspecified"	"J18.0"	"Wisconsin"	"55"	"2020 "	"2020"	13	5832655	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Alabama"	"01"	"2020 "	"2020"	20	4921532	0.4
	"Lobar pneumonia, unspecified"	"J18.1"	"Arizona"	"04"	"2020 "	"2020"	26	7421401	0.4
	"Lobar pneumonia, unspecified"	"J18.1"	"Arkansas"	"05"	"2020 "	"2020"	14	3030522	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"California"	"06"	"2020 "	"2020"	118	39368078	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"Colorado"	"08"	"2020 "	"2020"	13	5807719	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Connecticut"	"09"	"2020 "	"2020"	16	3557006	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Florida"	"12"	"2020 "	"2020"	63	21733312	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"Georgia"	"13"	"2020 "	"2020"	29	10710017	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"Illinois"	"17"	"2020 "	"2020"	29	12587530	0.2
	"Lobar pneumonia, unspecified"	"J18.1"	"Indiana"	"18"	"2020 "	"2020"	16	6754953	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Iowa"	"19"	"2020 "	"2020"	11	3163561	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Louisiana"	"22"	"2020 "	"2020"	18	4645318	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Maryland"	"24"	"2020 "	"2020"	14	6055802	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Michigan"	"26"	"2020 "	"2020"	19	9966555	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Mississippi"	"28"	"2020 "	"2020"	16	2966786	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"New Jersey"	"34"	"2020 "	"2020"	23	8882371	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"New York"	"36"	"2020 "	"2020"	428	19336776	2.2
	"Lobar pneumonia, unspecified"	"J18.1"	"North Carolina"	"37"	"2020 "	"2020"	21	10600823	0.2
	"Lobar pneumonia, unspecified"	"J18.1"	"Ohio"	"39"	"2020 "	"2020"	30	11693217	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"Oklahoma"	"40"	"2020 "	"2020"	11	3980783	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Oregon"	"41"	"2020 "	"2020"	13	4241507	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Pennsylvania"	"42"	"2020 "	"2020"	43	12783254	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"South Carolina"	"45"	"2020 "	"2020"	15	5218040	Unreliable
	"Lobar pneumonia, unspecified"	"J18.1"	"Tennessee"	"47"	"2020 "	"2020"	20	6886834	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"Texas"	"48"	"2020 "	"2020"	106	29360759	0.4
	"Lobar pneumonia, unspecified"	"J18.1"	"Virginia"	"51"	"2020 "	"2020"	20	8590563	0.2
	"Lobar pneumonia, unspecified"	"J18.1"	"Washington"	"53"	"2020 "	"2020"	24	7693612	0.3
	"Lobar pneumonia, unspecified"	"J18.1"	"Wisconsin"	"55"	"2020 "	"2020"	13	5832655	Unreliable
	"Pneumonia, unspecified"	"J18.9"	"Alabama"	"01"	"2020 "	"2020"	809	4921532	16.4
	"Pneumonia, unspecified"	"J18.9"	"Alaska"	"02"	"2020 "	"2020"	30	731158	4.1
	"Pneumonia, unspecified"	"J18.9"	"Arizona"	"04"	"2020 "	"2020"	685	7421401	9.2
	"Pneumonia, unspecified"	"J18.9"	"Arkansas"	"05"	"2020 "	"2020"	526	3030522	17.4
	"Pneumonia, unspecified"	"J18.9"	"California"	"06"	"2020 "	"2020"	4374	39368078	11.1
	"Pneumonia, unspecified"	"J18.9"	"Colorado"	"08"	"2020 "	"2020"	267	5807719	4.6
	"Pneumonia, unspecified"	"J18.9"	"Connecticut"	"09"	"2020 "	"2020"	374	3557006	10.5
	"Pneumonia, unspecified"	"J18.9"	"Delaware"	"10"	"2020 "	"2020"	114	986809	11.6
	"Pneumonia, unspecified"	"J18.9"	"District of Columbia"	"11"	"2020 "	"2020"	69	712816	9.7
	"Pneumonia, unspecified"	"J18.9"	"Florida"	"12"	"2020 "	"2020"	2381	21733312	11.0
	"Pneumonia, unspecified"	"J18.9"	"Georgia"	"13"	"2020 "	"2020"	1222	10710017	11.4
	"Pneumonia, unspecified"	"J18.9"	"Hawaii"	"15"	"2020 "	"2020"	195	1407006	13.9
	"Pneumonia, unspecified"	"J18.9"	"Idaho"	"16"	"2020 "	"2020"	119	1826913	6.5
	"Pneumonia, unspecified"	"J18.9"	"Illinois"	"17"	"2020 "	"2020"	1985	12587530	15.8
	"Pneumonia, unspecified"	"J18.9"	"Indiana"	"18"	"2020 "	"2020"	755	6754953	11.2
	"Pneumonia, unspecified"	"J18.9"	"Iowa"	"19"	"2020 "	"2020"	407	3163561	12.9
	"Pneumonia, unspecified"	"J18.9"	"Kansas"	"20"	"2020 "	"2020"	345	2913805	11.8
	"Pneumonia, unspecified"	"J18.9"	"Kentucky"	"21"	"2020 "	"2020"	699	4477251	15.6
	"Pneumonia, unspecified"	"J18.9"	"Louisiana"	"22"	"2020 "	"2020"	603	4645318	13.0
	"Pneumonia, unspecified"	"J18.9"	"Maine"	"23"	"2020 "	"2020"	146	1350141	10.8
	"Pneumonia, unspecified"	"J18.9"	"Maryland"	"24"	"2020 "	"2020"	728	6055802	12.0
	"Pneumonia, unspecified"	"J18.9"	"Massachusetts"	"25"	"2020 "	"2020"	1025	6893574	14.9
	"Pneumonia, unspecified"	"J18.9"	"Michigan"	"26"	"2020 "	"2020"	1401	9966555	14.1
	"Pneumonia, unspecified"	"J18.9"	"Minnesota"	"27"	"2020 "	"2020"	376	5657342	6.6
	"Pneumonia, unspecified"	"J18.9"	"Mississippi"	"28"	"2020 "	"2020"	753	2966786	25.4
	"Pneumonia, unspecified"	"J18.9"	"Missouri"	"29"	"2020 "	"2020"	836	6151548	13.6
	"Pneumonia, unspecified"	"J18.9"	"Montana"	"30"	"2020 "	"2020"	77	1080577	7.1
	"Pneumonia, unspecified"	"J18.9"	"Nebraska"	"31"	"2020 "	"2020"	219	1937552	11.3
	"Pneumonia, unspecified"	"J18.9"	"Nevada"	"32"	"2020 "	"2020"	391	3138259	12.5
	"Pneumonia, unspecified"	"J18.9"	"New Hampshire"	"33"	"2020 "	"2020"	147	1366275	10.8
	"Pneumonia, unspecified"	"J18.9"	"New Jersey"	"34"	"2020 "	"2020"	1278	8882371	14.4
	"Pneumonia, unspecified"	"J18.9"	"New Mexico"	"35"	"2020 "	"2020"	242	2106319	11.5
	"Pneumonia, unspecified"	"J18.9"	"New York"	"36"	"2020 "	"2020"	2861	19336776	14.8
	"Pneumonia, unspecified"	"J18.9"	"North Carolina"	"37"	"2020 "	"2020"	1403	10600823	13.2
	"Pneumonia, unspecified"	"J18.9"	"North Dakota"	"38"	"2020 "	"2020"	110	765309	14.4
	"Pneumonia, unspecified"	"J18.9"	"Ohio"	"39"	"2020 "	"2020"	1560	11693217	13.3
	"Pneumonia, unspecified"	"J18.9"	"Oklahoma"	"40"	"2020 "	"2020"	468	3980783	11.8
	"Pneumonia, unspecified"	"J18.9"	"Oregon"	"41"	"2020 "	"2020"	182	4241507	4.3
	"Pneumonia, unspecified"	"J18.9"	"Pennsylvania"	"42"	"2020 "	"2020"	1857	12783254	14.5
	"Pneumonia, unspecified"	"J18.9"	"Rhode Island"	"44"	"2020 "	"2020"	103	1057125	9.7
	"Pneumonia, unspecified"	"J18.9"	"South Carolina"	"45"	"2020 "	"2020"	546	5218040	10.5
	"Pneumonia, unspecified"	"J18.9"	"South Dakota"	"46"	"2020 "	"2020"	105	892717	11.8
	"Pneumonia, unspecified"	"J18.9"	"Tennessee"	"47"	"2020 "	"2020"	1173	6886834	17.0
	"Pneumonia, unspecified"	"J18.9"	"Texas"	"48"	"2020 "	"2020"	2416	29360759	8.2
	"Pneumonia, unspecified"	"J18.9"	"Utah"	"49"	"2020 "	"2020"	207	3249879	6.4
	"Pneumonia, unspecified"	"J18.9"	"Vermont"	"50"	"2020 "	"2020"	28	623347	4.5
	"Pneumonia, unspecified"	"J18.9"	"Virginia"	"51"	"2020 "	"2020"	914	8590563	10.6
	"Pneumonia, unspecified"	"J18.9"	"Washington"	"53"	"2020 "	"2020"	489	7693612	6.4
	"Pneumonia, unspecified"	"J18.9"	"West Virginia"	"54"	"2020 "	"2020"	337	1784787	18.9
	"Pneumonia, unspecified"	"J18.9"	"Wisconsin"	"55"	"2020 "	"2020"	521	5832655	8.9
	"Pneumonia, unspecified"	"J18.9"	"Wyoming"	"56"	"2020 "	"2020"	55	582328	9.4
	"Acute bronchitis, unspecified"	"J20.9"	"California"	"06"	"2020 "	"2020"	11	39368078	Unreliable
	"Unspecified acute lower respiratory infection"	"J22"	"New York"	"36"	"2020 "	"2020"	21	19336776	0.1
	"Other specified diseases of upper respiratory tract"	"J39.8"	"Florida"	"12"	"2020 "	"2020"	11	21733312	Unreliable
	"Other specified diseases of upper respiratory tract"	"J39.8"	"Illinois"	"17"	"2020 "	"2020"	10	12587530	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"Alabama"	"01"	"2020 "	"2020"	12	4921532	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"California"	"06"	"2020 "	"2020"	25	39368078	0.1
	"Bronchitis, not specified as acute or chronic"	"J40"	"Florida"	"12"	"2020 "	"2020"	18	21733312	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"Indiana"	"18"	"2020 "	"2020"	10	6754953	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"New York"	"36"	"2020 "	"2020"	12	19336776	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"Ohio"	"39"	"2020 "	"2020"	12	11693217	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"Pennsylvania"	"42"	"2020 "	"2020"	10	12783254	Unreliable
	"Bronchitis, not specified as acute or chronic"	"J40"	"Texas"	"48"	"2020 "	"2020"	15	29360759	Unreliable
	"Unspecified chronic bronchitis"	"J42"	"California"	"06"	"2020 "	"2020"	28	39368078	0.1
	"Unspecified chronic bronchitis"	"J42"	"Florida"	"12"	"2020 "	"2020"	17	21733312	Unreliable
	"Unspecified chronic bronchitis"	"J42"	"Michigan"	"26"	"2020 "	"2020"	10	9966555	Unreliable
	"Unspecified chronic bronchitis"	"J42"	"New York"	"36"	"2020 "	"2020"	18	19336776	Unreliable
	"Unspecified chronic bronchitis"	"J42"	"Texas"	"48"	"2020 "	"2020"	21	29360759	0.1
	"Panlobular emphysema"	"J43.1"	"California"	"06"	"2020 "	"2020"	11	39368078	Unreliable
	"Panlobular emphysema"	"J43.1"	"Illinois"	"17"	"2020 "	"2020"	22	12587530	0.2
	"Panlobular emphysema"	"J43.1"	"Indiana"	"18"	"2020 "	"2020"	15	6754953	Unreliable
	"Panlobular emphysema"	"J43.1"	"North Carolina"	"37"	"2020 "	"2020"	16	10600823	Unreliable
	"Panlobular emphysema"	"J43.1"	"Ohio"	"39"	"2020 "	"2020"	31	11693217	0.3
	"Panlobular emphysema"	"J43.1"	"Oklahoma"	"40"	"2020 "	"2020"	11	3980783	Unreliable
	"Panlobular emphysema"	"J43.1"	"Oregon"	"41"	"2020 "	"2020"	12	4241507	Unreliable
	"Panlobular emphysema"	"J43.1"	"Pennsylvania"	"42"	"2020 "	"2020"	17	12783254	Unreliable
	"Panlobular emphysema"	"J43.1"	"Texas"	"48"	"2020 "	"2020"	16	29360759	Unreliable
	"Panlobular emphysema"	"J43.1"	"Washington"	"53"	"2020 "	"2020"	10	7693612	Unreliable
	"Centrilobular emphysema"	"J43.2"	"California"	"06"	"2020 "	"2020"	25	39368078	0.1
	"Centrilobular emphysema"	"J43.2"	"Florida"	"12"	"2020 "	"2020"	11	21733312	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Georgia"	"13"	"2020 "	"2020"	19	10710017	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Illinois"	"17"	"2020 "	"2020"	11	12587530	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Indiana"	"18"	"2020 "	"2020"	10	6754953	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Iowa"	"19"	"2020 "	"2020"	12	3163561	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Minnesota"	"27"	"2020 "	"2020"	10	5657342	Unreliable
	"Centrilobular emphysema"	"J43.2"	"North Carolina"	"37"	"2020 "	"2020"	15	10600823	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Ohio"	"39"	"2020 "	"2020"	22	11693217	0.2
	"Centrilobular emphysema"	"J43.2"	"Oregon"	"41"	"2020 "	"2020"	17	4241507	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Pennsylvania"	"42"	"2020 "	"2020"	15	12783254	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Texas"	"48"	"2020 "	"2020"	12	29360759	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Washington"	"53"	"2020 "	"2020"	14	7693612	Unreliable
	"Centrilobular emphysema"	"J43.2"	"Wisconsin"	"55"	"2020 "	"2020"	11	5832655	Unreliable
	"Emphysema, unspecified"	"J43.9"	"Alabama"	"01"	"2020 "	"2020"	85	4921532	1.7
	"Emphysema, unspecified"	"J43.9"	"Alaska"	"02"	"2020 "	"2020"	11	731158	Unreliable
	"Emphysema, unspecified"	"J43.9"	"Arizona"	"04"	"2020 "	"2020"	171	7421401	2.3
	"Emphysema, unspecified"	"J43.9"	"Arkansas"	"05"	"2020 "	"2020"	91	3030522	3.0
	"Emphysema, unspecified"	"J43.9"	"California"	"06"	"2020 "	"2020"	530	39368078	1.3
	"Emphysema, unspecified"	"J43.9"	"Colorado"	"08"	"2020 "	"2020"	136	5807719	2.3
	"Emphysema, unspecified"	"J43.9"	"Connecticut"	"09"	"2020 "	"2020"	59	3557006	1.7
	"Emphysema, unspecified"	"J43.9"	"Delaware"	"10"	"2020 "	"2020"	19	986809	Unreliable
	"Emphysema, unspecified"	"J43.9"	"Florida"	"12"	"2020 "	"2020"	423	21733312	1.9
	"Emphysema, unspecified"	"J43.9"	"Georgia"	"13"	"2020 "	"2020"	206	10710017	1.9
	"Emphysema, unspecified"	"J43.9"	"Hawaii"	"15"	"2020 "	"2020"	27	1407006	1.9
	"Emphysema, unspecified"	"J43.9"	"Idaho"	"16"	"2020 "	"2020"	39	1826913	2.1
	"Emphysema, unspecified"	"J43.9"	"Illinois"	"17"	"2020 "	"2020"	299	12587530	2.4
	"Emphysema, unspecified"	"J43.9"	"Indiana"	"18"	"2020 "	"2020"	219	6754953	3.2
	"Emphysema, unspecified"	"J43.9"	"Iowa"	"19"	"2020 "	"2020"	73	3163561	2.3
	"Emphysema, unspecified"	"J43.9"	"Kansas"	"20"	"2020 "	"2020"	67	2913805	2.3
